id,suscriptor_id,es_plantilla,codigo,nombre,tipo,naturaleza,nivel,categoria_nivel,ruta,ruta_codigo,padre_id,registra_tercero,requiere_centro_costo,requiere_presupuesto,niif_categoria_id,puc_categoria_id,activo,fecha_creacion,fecha_actualizacion
,,1,211010,PAGARES,pasivo,C,4,subcuenta,,,2110,0,0,0,,,1,,
,,1,21101001,Pagares,pasivo,C,5,auxiliar,,,211010,1,0,0,,,1,,
,,1,211015,CARTAS DE CREDITO,pasivo,C,4,subcuenta,,,2110,0,0,0,,,1,,
,,1,21101501,Cartas de credito,pasivo,C,5,auxiliar,,,211015,1,0,0,,,1,,
,,1,211020,ACEPTACIONES BANCARIAS,pasivo,C,4,subcuenta,,,2110,0,0,0,,,1,,
,,1,21102001,Aceptaciones bancarias,pasivo,C,5,auxiliar,,,211020,1,0,0,,,1,,
,,1,2115,CORPORACIONES FINANCIERAS,pasivo,C,3,cuenta,,,21,0,0,0,,,1,,
,,1,211505,PAGARES,pasivo,C,4,subcuenta,,,2115,0,0,0,,,1,,
,,1,21150501,Pagares,pasivo,C,5,auxiliar,,,211505,1,0,0,,,1,,
,,1,211510,ACEPTACIONES FINANCIERAS,pasivo,C,4,subcuenta,,,2115,0,0,0,,,1,,
,,1,21151001,Aceptaciones financieras,pasivo,C,5,auxiliar,,,211510,1,0,0,,,1,,
,,1,211515,CARTAS DE CREDITO,pasivo,C,4,subcuenta,,,2115,0,0,0,,,1,,
,,1,21151501,Cartas de credito,pasivo,C,5,auxiliar,,,211515,1,0,0,,,1,,
,,1,211520,CONTRATOS DE ARRENDAMIENTO FINANCIERO (LEASING),pasivo,C,4,subcuenta,,,2115,0,0,0,,,1,,
,,1,21152001,Contratos de arrendamiento financiero (leasing),pasivo,C,5,auxiliar,,,211520,1,0,0,,,1,,
,,1,2120,COMPAnhIAS DE FINANCIAMIENTO COMERCIAL,pasivo,C,3,cuenta,,,21,0,0,0,,,1,,
,,1,212005,PAGARES,pasivo,C,4,subcuenta,,,2120,0,0,0,,,1,,
,,1,21200501,Pagares,pasivo,C,5,auxiliar,,,212005,1,0,0,,,1,,
,,1,212010,ACEPTACIONES FINANCIERAS,pasivo,C,4,subcuenta,,,2120,0,0,0,,,1,,
,,1,21201001,Aceptaciones financieras,pasivo,C,5,auxiliar,,,212010,1,0,0,,,1,,
,,1,212020,CONTRATOS DE ARRENDAMIENTO FINANCIERO (LEASING),pasivo,C,4,subcuenta,,,2120,0,0,0,,,1,,
,,1,21202001,Contratos de arrendamiento financiero (leasing),pasivo,C,5,auxiliar,,,212020,1,0,0,,,1,,
,,1,2125,CORPORACIONES DE AHORRO Y VIVIENDA,pasivo,C,3,cuenta,,,21,0,0,0,,,1,,
,,1,212505,SOBREGIROS,pasivo,C,4,subcuenta,,,2125,0,0,0,,,1,,
,,1,21250501,Sobregiros,pasivo,C,5,auxiliar,,,212505,1,0,0,,,1,,
,,1,212510,PAGARES,pasivo,C,4,subcuenta,,,2125,0,0,0,,,1,,
,,1,21251001,Pagares,pasivo,C,5,auxiliar,,,212510,1,0,0,,,1,,
,,1,212515,HIPOTECARIAS,pasivo,C,4,subcuenta,,,2125,0,0,0,,,1,,
,,1,21251501,Hipotecarias,pasivo,C,5,auxiliar,,,212515,1,0,0,,,1,,
,,1,2130,ENTIDADES FINANCIERAS DEL EXTERIOR,pasivo,C,3,cuenta,,,21,0,0,0,,,1,,
,,1,2135,COMPROMISOS DE RECOMPRA DE INVERSIONES NEGOCIADAS,pasivo,C,3,cuenta,,,21,0,0,0,,,1,,
,,1,213505,ACCIONES,pasivo,C,4,subcuenta,,,2135,0,0,0,,,1,,
,,1,21350501,Acciones,pasivo,C,5,auxiliar,,,213505,1,0,0,,,1,,
,,1,213510,CUOTAS O PARTES DE INTERES SOCIAL,pasivo,C,4,subcuenta,,,2135,0,0,0,,,1,,
,,1,21351001,Cuotas o partes de interes social,pasivo,C,5,auxiliar,,,213510,1,0,0,,,1,,
,,1,213515,BONOS,pasivo,C,4,subcuenta,,,2135,0,0,0,,,1,,
,,1,21351501,Bonos,pasivo,C,5,auxiliar,,,213515,1,0,0,,,1,,
,,1,213520,CEDULAS,pasivo,C,4,subcuenta,,,2135,0,0,0,,,1,,
,,1,21352001,Cedulas,pasivo,C,5,auxiliar,,,213520,1,0,0,,,1,,
,,1,213525,CERTIFICADOS,pasivo,C,4,subcuenta,,,2135,0,0,0,,,1,,
,,1,21352501,Certificados,pasivo,C,5,auxiliar,,,213525,1,0,0,,,1,,
,,1,213530,PAPELES COMERCIALES,pasivo,C,4,subcuenta,,,2135,0,0,0,,,1,,
,,1,21353001,Papeles comerciales,pasivo,C,5,auxiliar,,,213530,1,0,0,,,1,,
,,1,213535,TITULOS,pasivo,C,4,subcuenta,,,2135,0,0,0,,,1,,
,,1,21353501,Titulos,pasivo,C,5,auxiliar,,,213535,1,0,0,,,1,,
,,1,213540,ACEPTACIONES BANCARIAS O FINANCIERAS,pasivo,C,4,subcuenta,,,2135,0,0,0,,,1,,
,,1,21354001,Aceptaciones bancarias o financieras,pasivo,C,5,auxiliar,,,213540,1,0,0,,,1,,
,,1,213595,OTROS,pasivo,C,4,subcuenta,,,2135,0,0,0,,,1,,
,,1,21359501,Otros,pasivo,C,5,auxiliar,,,213595,1,0,0,,,1,,
,,1,2140,COMPROMISOS DE RECOMPRA DE CARTERA NEGOCIADA,pasivo,C,3,cuenta,,,21,0,0,0,,,1,,
,,1,2145,OBLIGACIONES GUBERNAMENTALES,pasivo,C,3,cuenta,,,21,0,0,0,,,1,,
,,1,214505,GOBIERNO NACIONAL,pasivo,C,4,subcuenta,,,2145,0,0,0,,,1,,
,,1,21450501,Gobierno Nacional,pasivo,C,5,auxiliar,,,214505,1,0,0,,,1,,
,,1,214510,ENTIDADES OFICIALES,pasivo,C,4,subcuenta,,,2145,0,0,0,,,1,,
,,1,21451001,Entidades oficiales,pasivo,C,5,auxiliar,,,214510,1,0,0,,,1,,
,,1,2195,OTRAS OBLIGACIONES,pasivo,C,3,cuenta,,,21,0,0,0,,,1,,
,,1,219505,PARTICULARES,pasivo,C,4,subcuenta,,,2195,0,0,0,,,1,,
,,1,21950501,Particulares,pasivo,C,5,auxiliar,,,219505,1,0,0,,,1,,
,,1,219510,COMPAnhIAS VINCULADAS,pasivo,C,4,subcuenta,,,2195,0,0,0,,,1,,
,,1,21951001,Companhias vinculadas,pasivo,C,5,auxiliar,,,219510,1,0,0,,,1,,
,,1,219515,CASA MATRIZ,pasivo,C,4,subcuenta,,,2195,0,0,0,,,1,,
,,1,21951501,Casa matriz,pasivo,C,5,auxiliar,,,219515,1,0,0,,,1,,
,,1,219520,SOCIOS O ACCIONISTAS,pasivo,C,4,subcuenta,,,2195,0,0,0,,,1,,
,,1,21952001,Socios o accionistas,pasivo,C,5,auxiliar,,,219520,1,0,0,,,1,,
,,1,219525,FONDOS Y COOPERATIVAS,pasivo,C,4,subcuenta,,,2195,0,0,0,,,1,,
,,1,21952501,Fondos y cooperativas,pasivo,C,5,auxiliar,,,219525,1,0,0,,,1,,
,,1,219530,DIRECTORES,pasivo,C,4,subcuenta,,,2195,0,0,0,,,1,,
,,1,21953001,Directores,pasivo,C,5,auxiliar,,,219530,1,0,0,,,1,,
,,1,219595,OTRAS,pasivo,C,4,subcuenta,,,2195,0,0,0,,,1,,
,,1,21959501,Otras,pasivo,C,5,auxiliar,,,219595,1,0,0,,,1,,
,,1,22,PROVEEDORES,pasivo,C,2,grupo,,,2,0,0,0,,,1,,
,,1,2205,NACIONALES,pasivo,C,3,cuenta,,,22,0,0,0,,,1,,
,,1,2210,DEL EXTERIOR,pasivo,C,3,cuenta,,,22,0,0,0,,,1,,
,,1,2215,CUENTAS CORRIENTES COMERCIALES,pasivo,C,3,cuenta,,,22,0,0,0,,,1,,
,,1,2220,CASA MATRIZ,pasivo,C,3,cuenta,,,22,0,0,0,,,1,,
,,1,2225,COMPAnhIAS VINCULADAS,pasivo,C,3,cuenta,,,22,0,0,0,,,1,,
,,1,23,CUENTAS POR PAGAR,pasivo,C,2,grupo,,,2,0,0,0,,,1,,
,,1,2305,CUENTAS CORRIENTES COMERCIALES,pasivo,C,3,cuenta,,,23,0,0,0,,,1,,
,,1,2310,A CASA MATRIZ,pasivo,C,3,cuenta,,,23,0,0,0,,,1,,
,,1,2315,A COMPAnhIAS VINCULADAS,pasivo,C,3,cuenta,,,23,0,0,0,,,1,,
,,1,2320,A CONTRATISTAS,pasivo,C,3,cuenta,,,23,0,0,0,,,1,,
,,1,2330,ORDENES DE COMPRA POR UTILIZAR,pasivo,C,3,cuenta,,,23,0,0,0,,,1,,
,,1,2335,COSTOS Y GASTOS POR PAGAR,pasivo,C,3,cuenta,,,23,0,0,0,,,1,,
,,1,233505,GASTOS FINANCIEROS,pasivo,C,4,subcuenta,,,2335,0,0,0,,,1,,
,,1,23350501,Gastos financieros,pasivo,C,5,auxiliar,,,233505,1,0,0,,,1,,
,,1,233510,GASTOS LEGALES,pasivo,C,4,subcuenta,,,2335,0,0,0,,,1,,
,,1,23351001,Gastos legales,pasivo,C,5,auxiliar,,,233510,1,0,0,,,1,,
,,1,233515,LIBROS- SUSCRIPCIONES- PERIODICOS Y REVISTAS,pasivo,C,4,subcuenta,,,2335,0,0,0,,,1,,
,,1,23351501,Libros- suscripciones- periodicos y revistas,pasivo,C,5,auxiliar,,,233515,1,0,0,,,1,,
,,1,233520,COMISIONES,pasivo,C,4,subcuenta,,,2335,0,0,0,,,1,,
,,1,23352001,Comisiones,pasivo,C,5,auxiliar,,,233520,1,0,0,,,1,,
,,1,233525,HONORARIOS,pasivo,C,4,subcuenta,,,2335,0,0,0,,,1,,
,,1,23352501,Honorarios,pasivo,C,5,auxiliar,,,233525,1,0,0,,,1,,
,,1,233530,SERVICIOS TECNICOS,pasivo,C,4,subcuenta,,,2335,0,0,0,,,1,,
,,1,23353001,Servicios tecnicos,pasivo,C,5,auxiliar,,,233530,1,0,0,,,1,,
,,1,233535,SERVICIOS DE MANTENIMIENTO,pasivo,C,4,subcuenta,,,2335,0,0,0,,,1,,
,,1,23353501,Servicios de mantenimiento,pasivo,C,5,auxiliar,,,233535,1,0,0,,,1,,
,,1,233540,ARRENDAMIENTOS,pasivo,C,4,subcuenta,,,2335,0,0,0,,,1,,
,,1,23354001,Arrendamientos,pasivo,C,5,auxiliar,,,233540,1,0,0,,,1,,
,,1,233545,TRANSPORTES- FLETES Y ACARREOS,pasivo,C,4,subcuenta,,,2335,0,0,0,,,1,,
,,1,23354501,Transportes- fletes y acarreos,pasivo,C,5,auxiliar,,,233545,1,0,0,,,1,,
,,1,233550,SERVICIOS PUBLICOS,pasivo,C,4,subcuenta,,,2335,0,0,0,,,1,,
,,1,23355001,Servicios publicos,pasivo,C,5,auxiliar,,,233550,1,0,0,,,1,,
,,1,233555,SEGUROS,pasivo,C,4,subcuenta,,,2335,0,0,0,,,1,,
,,1,23355501,Seguros,pasivo,C,5,auxiliar,,,233555,1,0,0,,,1,,
,,1,233560,GASTOS DE VIAJE,pasivo,C,4,subcuenta,,,2335,0,0,0,,,1,,
,,1,23356001,Gastos de viaje,pasivo,C,5,auxiliar,,,233560,1,0,0,,,1,,
,,1,233565,GASTOS DE REPRESENTACION Y RELACIONES PUBLICAS,pasivo,C,4,subcuenta,,,2335,0,0,0,,,1,,
,,1,23356501,Gastos de representacion y relaciones publicas,pasivo,C,5,auxiliar,,,233565,1,0,0,,,1,,
,,1,233570,SERVICIOS ADUANEROS,pasivo,C,4,subcuenta,,,2335,0,0,0,,,1,,
,,1,23357001,Servicios aduaneros,pasivo,C,5,auxiliar,,,233570,1,0,0,,,1,,
,,1,233595,OTROS,pasivo,C,4,subcuenta,,,2335,0,0,0,,,1,,
,,1,23359501,Otros,pasivo,C,5,auxiliar,,,233595,1,0,0,,,1,,
,,1,2340,INSTALAMENTOS POR PAGAR,pasivo,C,3,cuenta,,,23,0,0,0,,,1,,
,,1,2345,ACREEDORES OFICIALES,pasivo,C,3,cuenta,,,23,0,0,0,,,1,,
,,1,2350,REGALIAS POR PAGAR,pasivo,C,3,cuenta,,,23,0,0,0,,,1,,
,,1,2355,DEUDAS CON ACCIONISTAS O SOCIOS,pasivo,C,3,cuenta,,,23,0,0,0,,,1,,
,,1,235505,ACCIONISTAS,pasivo,C,4,subcuenta,,,2355,0,0,0,,,1,,
,,1,23550501,Accionistas,pasivo,C,5,auxiliar,,,235505,1,0,0,,,1,,
,,1,235510,SOCIOS,pasivo,C,4,subcuenta,,,2355,0,0,0,,,1,,
,,1,23551001,Socios,pasivo,C,5,auxiliar,,,235510,1,0,0,,,1,,
,,1,2357,DEUDAS CON DIRECTORES,pasivo,C,3,cuenta,,,23,0,0,0,,,1,,
,,1,2360,DIVIDENDOS O PARTICIPACIONES POR PAGAR,pasivo,C,3,cuenta,,,23,0,0,0,,,1,,
,,1,236005,DIVIDENDOS,pasivo,C,4,subcuenta,,,2360,0,0,0,,,1,,
,,1,23600501,Dividendos,pasivo,C,5,auxiliar,,,236005,1,0,0,,,1,,
,,1,236010,PARTICIPACIONES,pasivo,C,4,subcuenta,,,2360,0,0,0,,,1,,
,,1,23601001,Participaciones,pasivo,C,5,auxiliar,,,236010,1,0,0,,,1,,
,,1,2365,RETENCION EN LA FUENTE,pasivo,C,3,cuenta,,,23,0,0,0,,,1,,
,,1,236505,SALARIOS Y PAGOS LABORALES,pasivo,C,4,subcuenta,,,2365,0,0,0,,,1,,
,,1,23650501,Salarios y pagos laborales,pasivo,C,5,auxiliar,,,236505,1,0,0,,,1,,
,,1,236510,DIVIDENDOS Y/O PARTICIPACIONES,pasivo,C,4,subcuenta,,,2365,0,0,0,,,1,,
,,1,23651001,Dividendos y/o participaciones,pasivo,C,5,auxiliar,,,236510,1,0,0,,,1,,
,,1,236515,HONORARIOS,pasivo,C,4,subcuenta,,,2365,0,0,0,,,1,,
,,1,23651501,Honorarios,pasivo,C,5,auxiliar,,,236515,1,0,0,,,1,,
,,1,236520,COMISIONES,pasivo,C,4,subcuenta,,,2365,0,0,0,,,1,,
,,1,23652001,Comisiones,pasivo,C,5,auxiliar,,,236520,1,0,0,,,1,,
,,1,236525,SERVICIOS,pasivo,C,4,subcuenta,,,2365,0,0,0,,,1,,
,,1,23652501,Servicios,pasivo,C,5,auxiliar,,,236525,1,0,0,,,1,,
,,1,236530,ARRENDAMIENTOS,pasivo,C,4,subcuenta,,,2365,0,0,0,,,1,,
,,1,23653001,Arrendamientos,pasivo,C,5,auxiliar,,,236530,1,0,0,,,1,,
,,1,236535,RENDIMIENTOS FINANCIEROS,pasivo,C,4,subcuenta,,,2365,0,0,0,,,1,,
,,1,23653501,Rendimientos financieros,pasivo,C,5,auxiliar,,,236535,1,0,0,,,1,,
,,1,236540,COMPRAS,pasivo,C,4,subcuenta,,,2365,0,0,0,,,1,,
,,1,23654001,Compras,pasivo,C,5,auxiliar,,,236540,1,0,0,,,1,,
,,1,236545,LOTERIAS- RIFAS- APUESTAS Y SIMILARES,pasivo,C,4,subcuenta,,,2365,0,0,0,,,1,,
,,1,23654501,Loterias- rifas- apuestas y similares,pasivo,C,5,auxiliar,,,236545,1,0,0,,,1,,
,,1,236550,POR PAGOS AL EXTERIOR,pasivo,C,4,subcuenta,,,2365,0,0,0,,,1,,
,,1,23655001,Por pagos al exterior,pasivo,C,5,auxiliar,,,236550,1,0,0,,,1,,
,,1,236555,POR INGRESOS OBTENIDOS EN EL EXTERIOR,pasivo,C,4,subcuenta,,,2365,0,0,0,,,1,,
,,1,23655501,Por ingresos obtenidos en el exterior,pasivo,C,5,auxiliar,,,236555,1,0,0,,,1,,
,,1,236560,ENAJENACION PROPIEDADES PLANTA Y EQUIPO- PERSONAS NATURALES,pasivo,C,4,subcuenta,,,2365,0,0,0,,,1,,
,,1,23656001,Enajenacion propiedades planta y equipo- personas naturales,pasivo,C,5,auxiliar,,,236560,1,0,0,,,1,,
,,1,236565,POR IMPUESTO DE TIMBRE,pasivo,C,4,subcuenta,,,2365,0,0,0,,,1,,
,,1,23656501,Por impuesto de timbre,pasivo,C,5,auxiliar,,,236565,1,0,0,,,1,,
,,1,236570,OTRAS RETENCIONES Y PATRIMONIO,pasivo,C,4,subcuenta,,,2365,0,0,0,,,1,,
,,1,23657001,Otras retenciones y patrimonio,pasivo,C,5,auxiliar,,,236570,1,0,0,,,1,,
,,1,236575,AUTORRETENCIONES,pasivo,C,4,subcuenta,,,2365,0,0,0,,,1,,
,,1,23657501,Autorretenciones,pasivo,C,5,auxiliar,,,236575,1,0,0,,,1,,
,,1,2367,IMPUESTO A LAS VENTAS RETENIDO,pasivo,C,3,cuenta,,,23,0,0,0,,,1,,
,,1,2368,IMPUESTO DE INDUSTRIA Y COMERCIO RETENIDO,pasivo,C,3,cuenta,,,23,0,0,0,,,1,,
,,1,2370,RETENCIONES Y APORTES DE NOMINA,pasivo,C,3,cuenta,,,23,0,0,0,,,1,,
,,1,237005,APORTES A ENTIDADES PROMOTORAS DE SALUD- EPS,pasivo,C,4,subcuenta,,,2370,0,0,0,,,1,,
,,1,23700501,Aportes a entidades promotoras de salud- EPS,pasivo,C,5,auxiliar,,,237005,1,0,0,,,1,,
,,1,237006,APORTES A ADMINISTRADORAS DE RIESGOS PROFESIONALES- ARP,pasivo,C,4,subcuenta,,,2370,0,0,0,,,1,,
,,1,23700601,Aportes a administradoras de riesgos profesionales- ARP,pasivo,C,5,auxiliar,,,237006,1,0,0,,,1,,
,,1,237010,APORTES AL ICBF- SENA Y CAJAS DE COMPENSACION,pasivo,C,4,subcuenta,,,2370,0,0,0,,,1,,
,,1,23701001,Aportes al ICBF- SENA y cajas de compensacion,pasivo,C,5,auxiliar,,,237010,1,0,0,,,1,,
,,1,237015,APORTES AL FIC,pasivo,C,4,subcuenta,,,2370,0,0,0,,,1,,
,,1,23701501,Aportes al FIC,pasivo,C,5,auxiliar,,,237015,1,0,0,,,1,,
,,1,237025,EMBARGOS JUDICIALES,pasivo,C,4,subcuenta,,,2370,0,0,0,,,1,,
,,1,23702501,Embargos judiciales,pasivo,C,5,auxiliar,,,237025,1,0,0,,,1,,
,,1,237030,LIBRANZAS,pasivo,C,4,subcuenta,,,2370,0,0,0,,,1,,
,,1,23703001,Libranzas,pasivo,C,5,auxiliar,,,237030,1,0,0,,,1,,
,,1,237035,SINDICATOS,pasivo,C,4,subcuenta,,,2370,0,0,0,,,1,,
,,1,23703501,Sindicatos,pasivo,C,5,auxiliar,,,237035,1,0,0,,,1,,
,,1,237040,COOPERATIVAS,pasivo,C,4,subcuenta,,,2370,0,0,0,,,1,,
,,1,23704001,Cooperativas,pasivo,C,5,auxiliar,,,237040,1,0,0,,,1,,
,,1,237045,FONDOS,pasivo,C,4,subcuenta,,,2370,0,0,0,,,1,,
,,1,23704501,Fondos,pasivo,C,5,auxiliar,,,237045,1,0,0,,,1,,
,,1,237095,OTROS,pasivo,C,4,subcuenta,,,2370,0,0,0,,,1,,
,,1,23709501,Otros,pasivo,C,5,auxiliar,,,237095,1,0,0,,,1,,
,,1,2375,CUOTAS POR DEVOLVER,pasivo,C,3,cuenta,,,23,0,0,0,,,1,,
,,1,2380,ACREEDORES VARIOS,pasivo,C,3,cuenta,,,23,0,0,0,,,1,,
,,1,238005,DEPOSITARIOS,pasivo,C,4,subcuenta,,,2380,0,0,0,,,1,,
,,1,23800501,Depositarios,pasivo,C,5,auxiliar,,,238005,1,0,0,,,1,,
,,1,238010,COMISIONISTAS DE BOLSAS,pasivo,C,4,subcuenta,,,2380,0,0,0,,,1,,
,,1,23801001,Comisionistas de bolsas,pasivo,C,5,auxiliar,,,238010,1,0,0,,,1,,
,,1,238015,SOCIEDAD ADMINISTRADORA-FONDOS DE INVERSION,pasivo,C,4,subcuenta,,,2380,0,0,0,,,1,,
,,1,23801501,Sociedad administradora-Fondos de inversion,pasivo,C,5,auxiliar,,,238015,1,0,0,,,1,,
,,1,238020,REINTEGROS POR PAGAR,pasivo,C,4,subcuenta,,,2380,0,0,0,,,1,,
,,1,23802001,Reintegros por pagar,pasivo,C,5,auxiliar,,,238020,1,0,0,,,1,,
,,1,238025,FONDO DE PERSEVERANCIA,pasivo,C,4,subcuenta,,,2380,0,0,0,,,1,,
,,1,23802501,Fondo de perseverancia,pasivo,C,5,auxiliar,,,238025,1,0,0,,,1,,
,,1,238030,FONDOS DE CESANTIAS Y/O PENSIONES,pasivo,C,4,subcuenta,,,2380,0,0,0,,,1,,
,,1,23803001,Fondos de cesantias y/o pensiones,pasivo,C,5,auxiliar,,,238030,1,0,0,,,1,,
,,1,238035,DONACIONES ASIGNADAS POR PAGAR,pasivo,C,4,subcuenta,,,2380,0,0,0,,,1,,
,,1,23803501,Donaciones asignadas por pagar,pasivo,C,5,auxiliar,,,238035,1,0,0,,,1,,
,,1,238095,OTROS,pasivo,C,4,subcuenta,,,2380,0,0,0,,,1,,
,,1,23809501,Otros,pasivo,C,5,auxiliar,,,238095,1,0,0,,,1,,
,,1,24,IMPUESTOS- GRAVAMENES Y TASAS,pasivo,C,2,grupo,,,2,0,0,0,,,1,,
,,1,2404,DE RENTA Y COMPLEMENTARIOS,pasivo,C,3,cuenta,,,24,0,0,0,,,1,,
,,1,240405,VIGENCIA FISCAL CORRIENTE,pasivo,C,4,subcuenta,,,2404,0,0,0,,,1,,
,,1,24040501,Vigencia fiscal corriente,pasivo,C,5,auxiliar,,,240405,1,0,0,,,1,,
,,1,240410,VIGENCIAS FISCALES ANTERIORES,pasivo,C,4,subcuenta,,,2404,0,0,0,,,1,,
,,1,24041001,Vigencias fiscales anteriores,pasivo,C,5,auxiliar,,,240410,1,0,0,,,1,,
,,1,2408,IMPUESTO SOBRE LAS VENTAS POR PAGAR,pasivo,C,3,cuenta,,,24,0,0,0,,,1,,
,,1,2412,DE INDUSTRIA Y COMERCIO,pasivo,C,3,cuenta,,,24,0,0,0,,,1,,
,,1,241205,VIGENCIA FISCAL CORRIENTE,pasivo,C,4,subcuenta,,,2412,0,0,0,,,1,,
,,1,24120501,Vigencia fiscal corriente,pasivo,C,5,auxiliar,,,241205,1,0,0,,,1,,
,,1,241210,VIGENCIAS FISCALES ANTERIORES,pasivo,C,4,subcuenta,,,2412,0,0,0,,,1,,
,,1,24121001,Vigencias fiscales anteriores,pasivo,C,5,auxiliar,,,241210,1,0,0,,,1,,
,,1,2416,A LA PROPIEDAD RAIZ,pasivo,C,3,cuenta,,,24,0,0,0,,,1,,
,,1,2420,DERECHOS SOBRE INSTRUMENTOS PUBLICOS,pasivo,C,3,cuenta,,,24,0,0,0,,,1,,
,,1,2424,DE VALORIZACION,pasivo,C,3,cuenta,,,24,0,0,0,,,1,,
,,1,242405,VIGENCIA FISCAL CORRIENTE,pasivo,C,4,subcuenta,,,2424,0,0,0,,,1,,
,,1,24240501,Vigencia fiscal corriente,pasivo,C,5,auxiliar,,,242405,1,0,0,,,1,,
,,1,242410,VIGENCIAS FISCALES ANTERIORES,pasivo,C,4,subcuenta,,,2424,0,0,0,,,1,,
,,1,24241001,Vigencias fiscales anteriores,pasivo,C,5,auxiliar,,,242410,1,0,0,,,1,,
,,1,2428,DE TURISMO,pasivo,C,3,cuenta,,,24,0,0,0,,,1,,
,,1,2432,TASA POR UTILIZACION DE PUERTOS,pasivo,C,3,cuenta,,,24,0,0,0,,,1,,
,,1,2436,DE VEHICULOS,pasivo,C,3,cuenta,,,24,0,0,0,,,1,,
,,1,243605,VIGENCIA FISCAL CORRIENTE,pasivo,C,4,subcuenta,,,2436,0,0,0,,,1,,
,,1,24360501,Vigencia fiscal corriente,pasivo,C,5,auxiliar,,,243605,1,0,0,,,1,,
,,1,243610,VIGENCIAS FISCALES ANTERIORES,pasivo,C,4,subcuenta,,,2436,0,0,0,,,1,,
,,1,24361001,Vigencias fiscales anteriores,pasivo,C,5,auxiliar,,,243610,1,0,0,,,1,,
,,1,2440,DE ESPECTACULOS PUBLICOS,pasivo,C,3,cuenta,,,24,0,0,0,,,1,,
,,1,2444,DE HIDROCARBUROS Y MINAS,pasivo,C,3,cuenta,,,24,0,0,0,,,1,,
,,1,244405,DE HIDROCARBUROS,pasivo,C,4,subcuenta,,,2444,0,0,0,,,1,,
,,1,24440501,De hidrocarburos,pasivo,C,5,auxiliar,,,244405,1,0,0,,,1,,
,,1,244410,DE MINAS,pasivo,C,4,subcuenta,,,2444,0,0,0,,,1,,
,,1,24441001,De minas,pasivo,C,5,auxiliar,,,244410,1,0,0,,,1,,
,,1,2448,REGALIAS E IMPUESTOS A LA PEQUEnhA Y MEDIANA MINERIA,pasivo,C,3,cuenta,,,24,0,0,0,,,1,,
,,1,2452,A LAS EXPORTACIONES CAFETERAS,pasivo,C,3,cuenta,,,24,0,0,0,,,1,,
,,1,2456,A LAS IMPORTACIONES,pasivo,C,3,cuenta,,,24,0,0,0,,,1,,
,,1,2460,CUOTAS DE FOMENTO,pasivo,C,3,cuenta,,,24,0,0,0,,,1,,
,,1,2464,DE LICORES- CERVEZAS Y CIGARRILLOS,pasivo,C,3,cuenta,,,24,0,0,0,,,1,,
,,1,246405,DE LICORES,pasivo,C,4,subcuenta,,,2464,0,0,0,,,1,,
,,1,24640501,De licores,pasivo,C,5,auxiliar,,,246405,1,0,0,,,1,,
,,1,246410,DE CERVEZAS,pasivo,C,4,subcuenta,,,2464,0,0,0,,,1,,
,,1,24641001,De cervezas,pasivo,C,5,auxiliar,,,246410,1,0,0,,,1,,
,,1,246415,DE CIGARRILLOS,pasivo,C,4,subcuenta,,,2464,0,0,0,,,1,,
,,1,24641501,De cigarrillos,pasivo,C,5,auxiliar,,,246415,1,0,0,,,1,,
,,1,2468,AL SACRIFICIO DE GANADO,pasivo,C,3,cuenta,,,24,0,0,0,,,1,,
,,1,2472,AL AZAR Y JUEGOS,pasivo,C,3,cuenta,,,24,0,0,0,,,1,,
,,1,2476,GRAVAMENES Y REGALIAS POR UTILIZACION DEL SUELO,pasivo,C,3,cuenta,,,24,0,0,0,,,1,,
,,1,2495,OTROS,pasivo,C,3,cuenta,,,24,0,0,0,,,1,,
,,1,25,OBLIGACIONES LABORALES,pasivo,C,2,grupo,,,2,0,0,0,,,1,,
,,1,2505,SALARIOS POR PAGAR,pasivo,C,3,cuenta,,,25,0,0,0,,,1,,
,,1,2510,CESANTIAS CONSOLIDADAS,pasivo,C,3,cuenta,,,25,0,0,0,,,1,,
,,1,251005,LEY LABORAL ANTERIOR,pasivo,C,4,subcuenta,,,2510,0,0,0,,,1,,
,,1,25100501,Ley laboral anterior,pasivo,C,5,auxiliar,,,251005,1,0,0,,,1,,
,,1,251010,LEY 50 DE 1990 Y NORMAS POSTERIORES,pasivo,C,4,subcuenta,,,2510,0,0,0,,,1,,
,,1,25101001,Ley 50 de 1990 y normas posteriores,pasivo,C,5,auxiliar,,,251010,1,0,0,,,1,,
,,1,2515,INTERESES SOBRE CESANTIAS,pasivo,C,3,cuenta,,,25,0,0,0,,,1,,
,,1,2520,PRIMA DE SERVICIOS,pasivo,C,3,cuenta,,,25,0,0,0,,,1,,
,,1,2525,VACACIONES CONSOLIDADAS,pasivo,C,3,cuenta,,,25,0,0,0,,,1,,
,,1,2530,PRESTACIONES EXTRALEGALES,pasivo,C,3,cuenta,,,25,0,0,0,,,1,,
,,1,253005,PRIMAS,pasivo,C,4,subcuenta,,,2530,0,0,0,,,1,,
,,1,25300501,Primas,pasivo,C,5,auxiliar,,,253005,1,0,0,,,1,,
,,1,253010,AUXILIOS,pasivo,C,4,subcuenta,,,2530,0,0,0,,,1,,
,,1,25301001,Auxilios,pasivo,C,5,auxiliar,,,253010,1,0,0,,,1,,
,,1,253015,DOTACION Y SUMINISTRO A TRABAJADORES,pasivo,C,4,subcuenta,,,2530,0,0,0,,,1,,
